,id,name,artist,genre,acousticness,danceability,valence,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature
11,1E5Ip6fUq36b3V1zuofxjm,Feelin This,Aaaron,house,6.58e-05,0.807,0.48,483648,0.564,0.265,10,0.0805,-8.139,0,0.0494,122.009,4
12,5qA35ZZWFOqynheP5x8rty,Around - Solomun Vox,Noir,house,0.0212,0.867,0.259,418594,0.345,0.666,1,0.103,-11.042,1,0.0768,115.0,4
13,60bkiRXq99frzh5viHeRb5,Midnight Memories,Miguel Migs,house,0.025,0.817,0.618,263571,0.68,0.312,2,0.102,-9.233,1,0.0693,109.99,4
14,19K7w1nM2THrxfvBnfbfjB,My Beat (feat. Palmer Brown) - Solid Groove Remix,Blaze,house,0.00035,0.891,0.736,403122,0.803,0.047,7,0.116,-4.0,1,0.195,127.823,4
15,3R07u0so03my9WMnAoJJhH,Human Wave,Afromento,house,0.0235,0.945,0.671,413905,0.884,0.357,6,0.0525,-10.315,1,0.0793,126.127,4
16,5LHdRhJJCWfzgoiEUg6ZYw,Don't Stop - Dario D'Attis Remix,Soul Vision,house,0.0169,0.857,0.252,415630,0.913,0.812,11,0.0934,-4.059,0,0.0378,122.977,4
17,7Mz4VZiPFjf2AYkr4KNkJ5,Lift Your Hands Up (feat. Ramona Renea),David Penn,house,0.00258,0.728,0.783,205812,0.896,0.683,5,0.453,-5.6,0,0.074,123.954,4
18,7j1Mm7fc2qdjngPoM7OPEJ,Need Role,Lowheads,house,0.0175,0.759,0.417,381659,0.856,0.317,11,0.0533,-6.207,0,0.0512,122.003,4
19,6KpG9heky7bZ4dGTs51JIW,El Ritmo De Verdad - Extended,lego,house,0.00164,0.81,0.488,388510,0.831,0.804,8,0.0456,-5.251,1,0.0584,123.992,4
20,7yAqzJAp6RaOtiDL4MgKzx,Canoa,DJ Gregory,house,0.000201,0.807,0.0575,546791,0.855,0.836,7,0.072,-7.001,0,0.062,127.016,4
21,3txQgMSaWg86q078NK90sy,Shake Dat Booty (feat. Jaygun & Bashy),Three Kings,house,0.000388,0.856,0.188,454280,0.728,0.526,11,0.0983,-7.298,0,0.148,125.016,4
22,1xq143jWvrvAkMfYGWWQbN,Fall For You (feat. April) - Sandy Rivera's Classic Mix,Kings Of Tomorrow,house,0.00218,0.902,0.604,337165,0.324,0.0054,7,0.146,-7.289,0,0.0485,123.002,4
23,5z0PXFuxL2SZLPHLDlMDfL,Space Cowboy - David Morales Mix,Jamiroquai,house,0.0299,0.756,0.769,470840,0.843,0.0624,10,0.0547,-8.082,0,0.0817,118.754,4
24,6fIuAfvlas2lhsMiHDT6PF,To Be In Love - MAW '99 Mix,Masters At Work,house,0.00335,0.82,0.919,714600,0.944,0.705,10,0.065,-7.979,0,0.0489,121.776,4
25,4oS2Gik6Vo9csv7teQsPoG,The Cure & The Cause - Dennis Ferrer Remix,Fish Go Deep,house,0.0126,0.77,0.966,378375,0.751,0.741,6,0.072,-7.239,0,0.0556,125.986,4
26,2amYO9uSLjsHfLSUZVh5Wq,Let's Groove,George Morel,house,0.0019,0.728,0.559,417467,0.835,0.893,7,0.0933,-6.542,1,0.0585,125.223,4
27,4m2RLN7imvsaLL1ZUGfFFw,In White Rooms,Booka Shade,house,0.000962,0.8,0.096,326840,0.65,0.82,0,0.231,-9.145,1,0.0587,125.001,4
28,5xEW7GGQhDhvJDWnCpfTEL,Yours feat. Virginia,Steffi,house,0.085,0.808,0.593,340944,0.51,0.148,9,0.0999,-11.782,0,0.0824,125.0,4
29,5YzBL3vkQnp3JbeDRRSbSQ,Pick Up,DJ Koze,house,1.09e-05,0.712,0.513,398151,0.601,0.802,5,0.0982,-8.968,1,0.062,124.912,4
30,2Biy0tRkZTGxGH8axDwnqP,The Bomb (These Sounds Fall Into My Mind),The Bucketheads,house,0.0027,0.782,0.872,202934,0.874,0.343,5,0.0766,-3.57,1,0.0384,125.917,4
31,1QNlbjYue9b1yfhId5YR26,Closer Than Close (Mentor Remake),Rosie Gaines,house,0.00149,0.8,0.43,400840,0.734,0.283,9,0.0359,-10.538,1,0.0865,121.02,4
32,3egL3Vnd8iNRpkytmn5Zl2,The Funk Phenomena,Armand Van Helden,house,0.00597,0.929,0.485,417200,0.509,0.934,1,0.108,-8.057,0,0.116,127.013,4
33,7iEgoNG4xlbpTxLuMNrBl5,I'm Lonely,Hollis P. Monroe,house,0.00102,0.656,0.815,413120,0.864,0.787,7,0.158,-6.423,1,0.0444,133.305,4
34,6pLqWnPefTep0LTUVG9PHG,Passion - Naked Mix,Gat Decor,house,0.00333,0.748,0.0823,464933,0.711,0.917,5,0.259,-11.523,0,0.0407,124.855,4
35,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo,house,0.00793,0.72,0.869,307154,0.808,0.0293,6,0.0634,-5.627,1,0.0379,126.041,4
36,6khiPXapuKJt8npyZXhL0Q,Love's Got Me High - Marc Romboy's Systematic Soul Mix,Terrence Parker,house,0.0252,0.838,0.822,401118,0.587,0.0288,11,0.042,-9.536,0,0.0493,117.995,4
37,547iG5F16pTdim4XlMlGEU,Follow Me - Club Mix,Aly-Us,house,0.00249,0.752,0.571,384000,0.803,0.0261,8,0.042,-6.223,1,0.0283,120.151,4
38,2jzdxxtPk8hI5AlVJMI1dh,Shades of Jae,Moodymann,house,0.00426,0.776,0.743,415933,0.811,0.126,2,0.897,-10.465,0,0.0494,120.626,4
39,2P6QV6D4E3TxcYoYYz8ANJ,Blind - Frankie Knuckles Remix,Hercules & Love Affair,house,0.0194,0.783,0.862,471996,0.781,0.128,2,0.0299,-5.39,0,0.0481,123.995,4
40,1oSzGwdNNtH4VKN9c7u95c,Love Changes (feat. Alana) - Masters At Work / MK Dub,MK,house,0.0077,0.787,0.431,407864,0.607,0.852,1,0.0573,-11.361,1,0.04,123.189,4
41,7b3MjFv3l2hJHPKE3xQxSL,Big Love,Pete Heller's Big Love,house,0.000676,0.688,0.582,609807,0.829,0.864,9,0.0419,-5.825,1,0.0444,126.799,4
42,0U7sbXtHiRvvJPIv3xvDpt,If Only I Could (feat. Steve Lucas) - Liem Remix,Fusion Groove Orchestra,house,0.0943,0.983,0.878,426945,0.936,0.719,9,0.0902,-8.541,0,0.325,126.0,4
43,3EXPdW0NGGkPlyDMcScfgu,Intro,Alan Braxe,house,0.0292,0.859,0.61,294720,0.848,0.00151,1,0.304,-5.842,1,0.216,123.937,5
44,01fqNiKlPfYhNMnf3zk0tI,Muzik X-Press,X-Press 2,house,0.0114,0.677,0.541,499267,0.931,0.894,6,0.113,-7.253,1,0.0508,124.013,4
45,6ASFk2N9d84vswoxzkXqpH,Son Of Raw,Dennis Ferrer,house,0.421,0.801,0.543,398040,0.843,0.909,6,0.0724,-8.606,1,0.0928,126.976,4
46,53R3qtUyzfirPcjuDNk5kn,Hungry For The Power - Jamie Jones Ridge Street Mix,Azari & III,house,0.00541,0.867,0.718,406692,0.658,0.01,9,0.228,-7.633,1,0.0674,124.03,4
47,53SSL6uBu5I6Uttk3RuzI2,Starblazer - Original,Deetron,house,0.000487,0.827,0.0366,498282,0.81,0.645,11,0.058,-5.751,0,0.0513,124.989,4
48,14iTtRdW9NJ1K3TKn7KR4T,Sinfonia Della Notte,Dennis Ferrer,house,0.000205,0.77,0.332,445947,0.922,0.933,1,0.106,-7.377,1,0.0538,126.014,4
49,67c4UClxMejugp63qjUrXk,Promised Land,Joe Smooth,house,0.0159,0.699,0.846,332000,0.725,0.0169,9,0.0265,-14.14,0,0.0436,128.835,4
50,3vjciF6oblzqR5WKP0pOg4,Fired Up!,Funky Green Dogs,house,0.0098,0.748,0.752,217467,0.957,0.146,7,0.473,-7.316,1,0.0336,125.344,4
51,2cFNR9vADDoTbT1vvKo3jI,Free - R.I.P. Up North Mix,Ultra Naté,house,0.00313,0.834,0.248,402480,0.874,0.792,8,0.191,-9.997,1,0.0784,125.021,4
52,28yZlQZ0wGhXGtMyHJiF5h,Block Party - Original Mix,Africanism,house,0.000255,0.868,0.854,376792,0.792,0.898,11,0.232,-7.805,0,0.0977,126.021,4
53,40UK41z8wyc2Qb0v03L0IG,Save our soul - Original,Bob Sinclar,house,0.000897,0.69,0.689,262867,0.976,0.639,3,0.338,-4.44,0,0.0558,128.045,4
54,7pRDFBYPmUWBFnpwDhzqGm,Professional Widow - Armand's Star Trunk Funk Mix,Tori Amos,house,0.00945,0.727,0.737,227240,0.969,0.0017,7,0.364,-4.493,1,0.0419,128.05,4
55,68s6ebOVdk87U01f3gfllc,Tropical Soundclash - K-Dope Remix,DJ Gregory,house,0.00145,0.51,0.456,522867,0.961,0.849,11,0.104,-4.728,0,0.103,92.866,3
56,4tvejslaZsD6Y0pFCWipwJ,God Made Me Phunky (Extended Mix),MD X-Spress,house,5.26e-06,0.709,0.353,376627,0.73,0.491,8,0.248,-9.004,0,0.0541,128.004,4
57,0TN9m8rp3ZuNi4JwCKSans,U Don't Know Me (feat. Duane Harden),Armand Van Helden,house,0.0213,0.742,0.81,484533,0.756,0.0227,10,0.0553,-6.197,1,0.0825,129.963,4
58,0VxgGWGWRcAPONRMALrJHJ,Madan - Exotic Disco Mix,Salif Keita,house,0.00391,0.82,0.911,458293,0.723,0.801,0,0.0298,-7.795,1,0.0597,128.005,4
59,2Q7DRtNo4Hc5AjmV0Xx8mf,Body Language,M.A.N.D.Y.,house,0.0116,0.798,0.83,435975,0.671,0.907,4,0.103,-10.454,0,0.0553,129.993,4
60,0MyY4WcN7DIfbSmp5yej5z,Da Funk,Daft Punk,house,0.00196,0.806,0.892,328680,0.7,0.891,0,0.267,-5.269,0,0.0752,111.215,4
61,4DV5o6fmhZ6Hcc99dnUyQY,Can You Feel It - In House Dub,CLS,house,0.00183,0.832,0.586,284920,0.858,0.702,6,0.0811,-7.594,0,0.0434,121.928,4
62,3GtlLvrCqqV6tAM8ue7D0M,Finally,CeCe Peniston,house,0.0015,0.756,0.821,248867,0.652,1.24e-05,11,0.048,-11.104,0,0.0351,120.115,4
63,4rz0D07CwZoOo6XCwqvwGC,Ian Pooley ''Chord Memory'' - Daft Punk Remix,Ian Pooley,house,0.00462,0.677,0.603,415853,0.88,0.832,1,0.329,-6.811,1,0.182,127.853,4
64,5SQsRtN6nyvpMHShbSoBOC,Love Somebody Else,Maceo Plex,house,0.00592,0.784,0.299,494492,0.758,0.712,6,0.103,-9.195,0,0.0649,124.002,4
65,2bpmisazTQ49QpLMGZGp1X,Hideaway - Deep Dish Radio Edit,De'Lacy,house,0.00389,0.761,0.477,211960,0.959,0.697,11,0.217,-7.592,1,0.096,121.986,4
66,5aWVNrjqFHCATLIhS2na3t,Mothership Reconnection (feat.Parliament/Funkadelic) - (Daft Punk Remix),Scott Grooves,house,0.0886,0.846,0.78,240533,0.832,0.2,1,0.0737,-5.486,1,0.42,126.132,4
67,2hBZEvGvuilbOqs6sIyUqk,Spin Spin Sugar - Armand's Dark Garage Mix,Sneaker Pimps,house,0.00303,0.739,0.545,543467,0.956,0.273,0,0.357,-4.818,1,0.0764,128.99,4
68,5JYbPUFjUn0i8BQy1C5JTs,Percolator - Original Mix,Cajmere,house,0.058,0.897,0.165,253718,0.568,0.332,0,0.12,-8.041,1,0.163,125.916,4
69,1jfNxpjSUGkqVxSSpXL02f,Been A Long Time - Original Mix,The Fog,house,0.0122,0.878,0.693,453968,0.716,0.0254,11,0.0722,-10.166,1,0.189,120.007,4
70,0nKHRFSuc1RqtcJzZNQ4B1,Gotta Let You Go - Club Mix,Dominica,house,0.00716,0.768,0.515,410623,0.976,0.86,3,0.0891,-5.432,0,0.0669,126.369,4
71,1LmmfjmRZtfZhhDbSE5Ypv,Strobelite Honey - Def Mix,Black Sheep,house,0.0189,0.751,0.412,522390,0.785,0.125,8,0.0972,-15.387,0,0.0687,121.981,4
72,0qZctuvYFQHOjtKSTlJpbE,I Am The Black Gold Of The Sun - 4 Hero Remix,Nuyorican Soul,house,0.168,0.423,0.314,507760,0.638,0.664,8,0.141,-7.211,0,0.0387,114.045,5
73,36sL3KPEfXIp5KH3tDO7oo,Missing - Todd Terry Club Mix / US Radio Edit,Everything But The Girl,house,0.00925,0.718,0.646,249533,0.757,0.104,2,0.0851,-11.869,1,0.0327,123.473,4
74,5EI0N84j0ReqnQmDfalEmf,Dooms Night - Timo Maas Radio Edit,Azzido Da Bass,house,0.00217,0.905,0.611,226600,0.671,0.112,7,0.099,-8.227,1,0.439,131.954,3
75,0RMQgXHIBTsAVcaS7qahLq,What To Do - &ME Remix,Guy Gerber,house,6.54e-05,0.904,0.408,504590,0.727,0.86,7,0.0737,-9.992,0,0.0591,122.001,4
76,2B1kUurtkouW2diExbR0FU,Magic Love - Ashley Beedle's Black Magic Remix Edit,Bent,house,0.0015,0.783,0.969,550267,0.781,0.821,9,0.11,-7.661,0,0.0342,125.013,4
77,5JqkNvz7lGjyhO6NHr4SRT,Infinity,Matthias Meyer,house,0.0116,0.801,0.2,478521,0.841,0.796,0,0.0516,-8.251,1,0.0495,124.014,4
78,0ZEcI78PzxOXJ7mY3cRQDV,Reach 4 Freedom - DF's Vocal Mix,Dennis Ferrer,house,0.0521,0.662,0.916,507744,0.88,0.000243,1,0.0341,-7.504,0,0.0669,125.977,4
79,1vLmOKLu6JTuMt15eVLdKt,Jumpin',Todd Terry,house,0.00193,0.879,0.496,378093,0.935,0.834,9,0.084,-7.357,1,0.126,122.725,4
80,2d03giVhJ2qwNBCoO3rk0f,Out Of The Storm - C's Planet E Special Mix,Incognito,house,0.0101,0.694,0.385,640267,0.444,0.593,4,0.109,-9.656,0,0.0396,104.178,4
81,03Rh7fA3tIy6v3jN4MFCPB,Rain Falls,Frankie Knuckles,house,0.00104,0.651,0.585,362600,0.712,0.103,1,0.192,-15.609,0,0.0373,116.708,4
82,12OxTTFpxMwIGQdQDMAF7H,Sweat (On The Walls) - Sebo K Remix,John Tejada,house,0.00434,0.81,0.394,402173,0.813,0.835,0,0.0795,-10.076,1,0.0608,124.998,4
83,6t4U5cySJykdrN12CROvhD,Sweep The Floor,Joris Voorn,house,0.00116,0.84,0.566,394280,0.769,0.828,6,0.625,-10.115,0,0.0577,124.987,4
84,2O5oL5wpiGI7vcO1kFhZwa,Same Man,Franky Rizardo,house,6.76e-05,0.806,0.948,388481,0.906,0.909,0,0.0498,-7.241,1,0.0549,125.009,4
85,0s7owZYu67IBqt5e1Y00Hh,Do You Want Me Baby - Dusky Remix,Cloud 9,house,0.000595,0.807,0.767,423440,0.696,0.202,11,0.0744,-7.552,1,0.0909,123.001,4
86,6mPtmnxwJBcWxtgyQPcORI,I Refuse (What You Want) - Phil Weeks Remix,Somore,house,3.61e-05,0.802,0.623,428747,0.663,0.025,6,0.0599,-12.342,1,0.0652,125.941,4
87,42qkzI8OdI7jBDNfVhmnr6,Say Something - Original Mix,Nasser Baker,house,0.000152,0.807,0.477,381930,0.964,0.856,11,0.0692,-7.783,0,0.0531,126.011,4
88,4FpawvuBz4HxTz7UqR4ter,Sorry I Am Late - Extended,Kollektiv Turmstrasse,house,0.0214,0.851,0.353,489714,0.535,0.734,6,0.0662,-12.51,1,0.0688,122.016,4
89,0CjMQpIj3A3HK47IWpUHEm,Burning - Vibe Mix,MK,house,0.000458,0.68,0.422,350807,0.817,0.00364,6,0.115,-5.199,0,0.0342,119.681,4
90,4Rk22W2O1mb1LVMXLa5XWl,So Let The Wind Come,Kerri Chandler,house,0.000116,0.704,0.81,419626,0.553,0.927,1,0.0694,-6.902,1,0.0513,123.972,4
91,78vOIQRCvV9P4TyKhE4Rjg,Always - Radio Edit,Riva Starr,house,0.0333,0.799,0.857,202223,0.907,9.09e-06,5,0.204,-7.278,0,0.0464,125.009,4
92,6uAkayAVm3L30vHnWCxPVi,When You Hear That Sound,Mat.Joe,house,0.00043,0.873,0.613,435614,0.736,0.471,11,0.0626,-9.158,0,0.0522,124.001,4
93,7xGfPbWWUc9nO8p0PiPETh,Desert Night - Jesse Rose Remix,RÜFÜS DU SOL,house,0.0216,0.901,0.754,381907,0.658,0.242,2,0.118,-8.334,0,0.0769,124.023,4
94,7cMFjxhbXBpOlais7KMF3j,Voyager,Daft Punk,house,0.288,0.669,0.28,227867,0.743,0.805,7,0.309,-11.488,1,0.0494,119.881,4
95,6GPWphpakbMBuEf8WobVZw,Freek'n You - MK Dub,Jodeci,house,0.0033,0.769,0.7,447600,0.722,0.0487,1,0.0857,-9.254,1,0.1,126.033,4
96,59Vf0DCdZftXEjxBDgUKlT,Tear Down the Walls - Riva Starr Remix,Arthur Baker,house,0.000222,0.692,0.406,432063,0.864,0.543,5,0.073,-6.116,0,0.0395,127.987,4
97,3RiRFyvasDtAv8n0AQUKFG,Feel My Needs - Purple Disco Machine Remix,WEISS,house,0.0127,0.707,0.903,230164,0.896,0.859,3,0.0182,-5.157,0,0.0538,122.011,4
98,2bpaTLNs3BCzh5ESxJS9Ld,Set It Out,Purple Disco Machine,house,0.00742,0.857,0.607,393946,0.679,0.0933,11,0.071,-8.569,0,0.0482,123.009,4
99,0dNp0wp0bH9aEgRVoGQ2iV,1960 What? - Opolopo Kick and Bass Rerub,Gregory Porter,house,0.201,0.734,0.412,504493,0.674,0.0026,2,0.0842,-10.168,1,0.151,121.986,4
100,7zxDWJtcsVvXsbMBxxbSba,Loaded - Andy Weatherall Mix,Primal Scream,house,9.23e-05,0.621,0.885,421907,0.544,0.579,8,0.889,-14.754,1,0.0514,91.147,4
101,3MhDgLnch7EtoTqZj2X7Ux,It's Yours (feat. E-Man) - Distant Music Mix,Jon Cutler,house,0.068,0.902,0.671,428254,0.842,0.139,10,0.1,-6.956,1,0.118,126.004,4
102,7ybQWK0G5PRrNeUI5mk4KK,Giv Me Luv - Original Mix,Alcatraz,house,0.000198,0.695,0.78,641423,0.876,0.9,11,0.0303,-4.12,0,0.0527,124.997,4
103,4JSBzGtO5czGuFEwZ6Y1E6,Reckless With Your Love,Azari & III,house,0.00261,0.761,0.711,343493,0.662,0.0101,9,0.07,-5.938,0,0.0976,119.013,4
104,5hlPdAet2O6wy8DnhES4OJ,Love On The Line,Kormak,house,0.0258,0.805,0.67,174835,0.754,0.421,2,0.318,-8.456,1,0.0573,124.003,4
105,51b8GW7pkxBGa1cNm5NdjL,It's You - Mousse T.'s Teef Vocal Mix,FCL,house,0.0122,0.803,0.167,374614,0.725,0.48,7,0.0843,-8.416,1,0.0973,122.997,4
106,5gu7Ijvv05wZzWiX5nZ4BI,Calling Out (feat. Dames Brown) - Riva Starr Warehouse Remix,Sophie Lloyd,house,0.000276,0.728,0.496,473513,0.948,0.878,6,0.666,-5.991,1,0.0377,126.011,4
107,5D1zGVDJTOqwaGSzYw5TtP,"Red Light Green Light - For Club Play Only, Pt. 6",Duke Dumont,house,0.000646,0.811,0.95,211209,0.825,0.517,2,0.0689,-5.48,1,0.0654,124.005,4
108,2Q2R8rbJ1WW3OmHrxEYJ17,One of Us - Dennis Ferrer Remix,Sabb,house,0.0002,0.804,0.703,411651,0.888,0.836,1,0.064,-9.153,1,0.0508,122.004,4
109,3qCZzAu0uut8gJAKow6kQe,Cola - Mousse T.'s Glitterbox Mix,CamelPhat,house,0.125,0.863,0.601,396013,0.776,0.625,6,0.104,-5.245,1,0.0488,121.996,4
110,2jinUjEUJEkE7g8MMHy2jp,Come Into My Room (feat. LT Brown) - Take It Back Mix,Sandy Rivera,house,0.00226,0.802,0.7,468613,0.885,0.151,6,0.0659,-5.916,1,0.0805,124.998,4
111,1hjLEtaWa1WP9elLxqYj1O,Pushing On,Oliver Dollar,house,0.0176,0.89,0.531,417147,0.625,0.147,6,0.0931,-6.126,0,0.0464,122.003,4
112,4vcQboO5feJGvFJEq6UbmF,Takin' Over,Illyus & Barrientos,house,0.000685,0.757,0.597,387617,0.91,0.9,9,0.0516,-7.401,1,0.0434,124.003,4
113,380GtExPmcOhbCgyDOYRjx,Need In Me,Flashmob,house,0.00961,0.802,0.591,433855,0.916,0.773,8,0.0476,-8.274,1,0.0683,120.013,4
114,0pSXxKWtVz7SX343vVGNAI,Move Your Body - Director's Cut Retro Signature Mix,Marshall Jefferson,house,0.00508,0.748,0.739,535680,0.892,0.0617,4,0.326,-8.088,0,0.044,124.999,4
115,7afnhkxXyQBigMK52LiQe4,Shout-N-Out - The DJ Dub,Lood,house,0.0118,0.948,0.616,433973,0.788,0.0093,0,0.23,-6.179,1,0.121,122.942,4
116,1IGFSP2cVYteAZR96I7LrN,Bring Me Love - Original Mix,Andrea Mendez,house,0.000606,0.753,0.512,418000,0.466,0.9,8,0.0494,-14.053,1,0.0436,124.999,4
117,6nSOhDfZOulWp0pnEHFrnn,Burnin',Daft Punk,house,0.192,0.87,0.715,414173,0.875,0.357,6,0.0804,-8.501,0,0.205,124.298,4
118,48ha6RZcXoYGzmWhCO7Ust,Ripgroove,Double 99,house,0.000442,0.773,0.333,367031,0.912,0.668,0,0.0721,-6.955,1,0.184,128.089,4
119,485BMrUYhtYvwKUhHY6fQ0,Sights - Dennis Ferrer Remix,London Grammar,house,0.000641,0.799,0.677,420725,0.827,0.0833,10,0.0655,-7.931,0,0.0513,123.99,4
120,0CB9U07nezvP6WWvTiKyD6,Take It Easy - Sonny Fodera & Mat.Joe Remix,Gershon Jackson,house,0.000985,0.949,0.213,407591,0.413,0.00502,10,0.0584,-7.536,0,0.0507,123.991,4
121,6BEnwVOGIke4pQ7Ixftori,Superstylin' - Riva Starr Edit,Groove Armada,house,0.00293,0.802,0.67,370875,0.935,0.3,10,0.109,-5.329,0,0.0523,124.979,4
122,0eQ1j5MBA9Ja7zvtB9uggC,Big Love - David Penn Remix,Pete Heller's Big Love,house,0.00156,0.731,0.785,206886,0.917,0.897,2,0.137,-5.722,1,0.0854,123.983,4
123,33HddJyP9pUxEBevlyBkEa,Listen,Chopstick & Johnjon,house,0.0049,0.878,0.668,447821,0.655,0.038,8,0.0356,-8.708,0,0.0594,115.005,4
124,199KAuW2LhFNdshdu8A8Da,Operator (DJ Koze's Disco Edit),Låpsley,house,0.00687,0.756,0.652,308000,0.698,0.00972,11,0.655,-7.963,0,0.0459,120.029,4
125,30y6AIWDz0xop8Vtfn2EyM,The Bounce,KenLou,house,0.0234,0.802,0.56,467227,0.841,0.887,1,0.517,-10.658,1,0.0683,123.872,4
126,7HlvFIJDmcQRRn45aRd46t,What They Say,Maya Jane Coles,house,0.00181,0.805,0.566,400115,0.779,0.838,6,0.0831,-6.217,1,0.0382,125.012,4
127,1XTOIzz14u7Gf1Inh4nKKv,No Worries,Butch,house,0.000107,0.907,0.39,442384,0.869,0.0498,1,0.0755,-8.632,1,0.259,126.019,4
128,1jelXU8puSBJwy9ZbUTnx9,Somethin' Wit Jazz - Manoo Remix,Mr. V,house,1.31e-05,0.802,0.194,491000,0.813,0.43,0,0.0783,-11.386,1,0.0402,126.009,4
129,1rlNpTZ4vEU69lBnC4z7Kt,Panic Room - Club Mix,Au/Ra,house,0.00125,0.663,0.283,425123,0.866,0.4,7,0.0346,-7.046,0,0.0369,122.997,3
130,4grSCKzUQcypbNq26xQFGS,Finder - Carl Cox Remix Edit,Ninetoes,house,0.000163,0.783,0.432,206493,0.957,0.843,11,0.316,-5.993,0,0.0385,126.023,4
131,2SkmHcU5pmRjAjBZrrJr9f,Go Up - Butch Remix,Cassius,house,0.116,0.82,0.644,431960,0.852,0.603,7,0.134,-6.613,1,0.046,123.0,4
132,3lesTT9jeYksFMbEKoD9bt,Falling Deep In Love - Joey Negro Disco Blend,Horse Meat Disco,house,0.0951,0.757,0.865,234281,0.815,0.0,3,0.179,-6.688,1,0.0433,119.991,4
133,0ZdxNdAW6Q84AV7MQEVB4j,Mountains (feat. Andreya Triana),The Vision,house,0.0285,0.728,0.601,243164,0.685,0.00437,4,0.208,-6.575,0,0.0718,123.025,4
134,31O1FUBpujy11ZrTDpiryH,What A Sensation,KenLou,house,0.00112,0.767,0.855,515573,0.928,0.93,11,0.042,-6.131,0,0.0413,125.968,4
135,5nvH7C9JsaOEOwoV2qle4a,God Made Me Phunky (HCCR Extended Remix),MD X-Spress,house,0.00101,0.825,0.739,467520,0.77,0.604,6,0.0802,-9.334,0,0.0631,126.018,4
136,2ULSFDDqaXyXRY49XHf5e1,Jesus Creates Sound - Main Mix,Marlon D,house,0.000178,0.806,0.255,329733,0.881,0.832,1,0.112,-8.726,0,0.0575,126.028,4
137,398UfilNARZOLx2MrHOYH5,Go That Deep - Skylark Vocal Remix,NUfrequency,house,0.000181,0.836,0.164,434181,0.866,0.762,5,0.104,-9.213,0,0.0676,119.995,4
138,1mHdnrcPMlhwFqMrsS9Kbx,Too Much Information - Laolu Remix (Edit),Dele Sosimi Afrobeat Orchestra,house,0.000481,0.733,0.459,512100,0.749,0.884,8,0.0852,-6.737,1,0.043,120.015,4
139,4KNOOlYlc5IhLFr8oJj0Cc,To Love (feat. Shannon Saunders) - Qubiko Remix,Sonny Fodera,house,0.0159,0.859,0.497,237601,0.822,0.171,9,0.0922,-6.56,0,0.0384,123.993,4
140,5seMzzp82c5kcwDgxhkcgk,Cream,Claptone,house,0.0337,0.827,0.43,390434,0.692,0.911,1,0.0763,-9.227,1,0.0586,120.007,4
141,2Rsn3b2wzflcjX0pXcZFdj,Got 2 Be Loved,Soul Reductions,house,0.0367,0.788,0.764,212213,0.898,0.4,11,0.0645,-5.93,0,0.0348,121.991,4
